#group,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
#datatype,string,string,string,string,string,double,dateTime:RFC3339
#default,_result,,,,,,
,result,nodes,_field,_tag,_measurement,_value,_time
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T04:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T04:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T04:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T04:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T04:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-05T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-05T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-05T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-05T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-05T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-05T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.84,2022-12-05T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.84,2022-12-05T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.84,2022-12-05T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.84,2022-12-05T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.84,2022-12-05T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-05T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-05T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-05T15:59:57Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-05T15:59:57Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-05T15:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-05T15:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-05T15:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-05T16:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-05T16:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-05T16:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T16:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T16:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T17:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T17:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T17:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T17:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T17:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T18:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T18:59:57Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-05T18:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T18:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T18:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T19:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T19:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T19:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T19:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T19:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T20:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T20:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-05T20:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T20:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T20:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T21:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T21:59:57Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-05T21:59:57Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-05T21:59:57Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-05T21:59:57Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-05T22:59:58Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-05T22:59:58Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-05T22:59:58Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T22:59:58Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T22:59:58Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T23:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T23:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.51,2022-12-05T23:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-05T23:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-05T23:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-06T00:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-06T00:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.18,2022-12-06T00:59:45Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-06T00:59:45Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-06T00:59:45Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-06T01:59:45Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-06T01:59:45Z
,,node05,buda,pressureMax,pressureMax,1010.5,2022-12-06T01:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.82,2022-12-06T01:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.82,2022-12-06T01:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.82,2022-12-06T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.82,2022-12-06T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.82,2022-12-06T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.48,2022-12-06T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.48,2022-12-06T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.48,2022-12-06T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.48,2022-12-06T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.48,2022-12-06T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1009.14,2022-12-06T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.81,2022-12-06T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.81,2022-12-06T05:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.81,2022-12-06T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.81,2022-12-06T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.81,2022-12-06T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T06:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T07:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T08:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T09:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T10:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1008.47,2022-12-06T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T11:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T12:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T13:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.45,2022-12-06T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T16:59:47Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T16:59:47Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T16:59:47Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T16:59:47Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T16:59:47Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T17:59:47Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T17:59:47Z
,,node05,buda,pressureMax,pressureMax,1007.79,2022-12-06T17:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T17:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T17:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T18:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T18:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T18:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T18:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T18:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T19:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T19:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T19:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T19:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T19:59:47Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T20:59:48Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T20:59:48Z
,,node05,buda,pressureMax,pressureMax,1008.13,2022-12-06T20:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T20:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T20:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T21:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T21:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T21:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T21:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T21:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T22:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T22:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T22:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T22:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T22:59:48Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T23:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T23:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.55,2022-12-06T23:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-06T23:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-06T23:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T00:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T00:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T00:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T00:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T00:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T01:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T01:59:44Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T01:59:44Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T01:59:44Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T01:59:44Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T02:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T03:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T04:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T05:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T05:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T05:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T05:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T05:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T06:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T06:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T06:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T06:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T06:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T07:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T07:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T07:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T07:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T07:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T08:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T08:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T08:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T08:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T08:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T09:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T09:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T09:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T09:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T09:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T10:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T10:59:45Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T10:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T10:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T10:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T11:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T11:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T11:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T11:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T11:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T12:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T12:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T12:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T12:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T12:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T13:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T13:59:45Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T13:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-07T13:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-07T13:59:45Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-07T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-07T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1011.85,2022-12-07T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T14:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.19,2022-12-07T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T15:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T16:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T16:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.53,2022-12-07T16:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T16:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T16:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T17:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T17:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T17:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T17:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T17:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T18:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T18:59:46Z
,,node05,buda,pressureMax,pressureMax,1012.87,2022-12-07T18:59:46Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T18:59:46Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T18:59:46Z
,,node05,buda,pressureMax,pressureMax,1013.21,2022-12-07T19:59:46Z
